title
"엘페이, 서울시 지방세 납부 서비스 오픈"
이제 엘페이로 세금 낸다…서울시 지방세 간편결제 도입
"롯데멤버스, ‘2019 송도맥주축제’ 공식 후원"
QR코드·바코드·안면 정보로 계산 '뚝딱'…간편결제 확대하는 카드사들
"NH농협은행, 오픈API플랫폼 이용 핀테크기업과 만나 성과 공유"
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원"
덜 더운 여름…냉방가전·아이스크림·냉음료 덜 팔렸다
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’
여름특수 실종…에어컨·물놀이용품 덜 팔려
덜 더웠던 여름…유통가 여름특수 '실종'
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락
"강승하 롯데멤버스 대표, ‘아이스버킷 챌린지’ 참여"
루게릭병 환자 돕기 위한 강승하 롯데멤버스 대표의 '시원 시원한' 선행
"강승하 롯데멤버스 대표, 아이스버킷 챌린지 참여"
"강승하 롯데멤버스 대표, '아이스버킷 챌린지' 참여"
"롯데멤버스 강승하 대표, 아이스버킷 챌린지 동참"
[주말쇼핑포인트]가을맞이 '웨딩페어'·'베이비페어' 구경가볼까
한밤의 식탁 점령한 '포장마차 안주'
"간편함으로 식탁 평정한 韓 HMR 제품, 전 세계로 훨훨"
[스마슈머의 역습]이슈 한번에 오너 사퇴…'가치소비' 앞세워 '호갱'은 없다
"""큰 손 '신혼부부' 잡아라""…백화점들 결혼·출산 특별전 개최"
롯데百 웨딩페어…1000만원 구매하면 60만원 상품권
비혼족도 惑(혹)하는 VIP들의 웨딩페어
"롯데멤버스, 휴가철 맞아 주유비 할인 프로모션 진행"
"롯데百, 웨딩페어 진행…혼수·예물 더블 마일리지 행사도"
"롯데백화점, 웨딩멤버스 회원 대상 '웨딩페어'…""마일리지 두 배"""
"엘포인트로 오픽 시험 응시료 낸다…롯데멤버스, 멀티캠퍼스 제휴"
"롯데, 인공지능 챗봇·스마트 쇼퍼 등 도입…기존 틀 깨는 '쇼핑혁명'"
"사라지는 ‘카푸어’, 늘어나는 ‘워킹푸어’"
"[“위기 넘어라” 기업이 뛴다] 롯데, 2023년 온라인 거래 20조 달성···베트남·印尼·유럽 공략 강화"
"悲에 젖은 여름 유통가, 서둘러 가을준비"
잦은 비 때문에 사라진 ‘독한 여름’…‘가을’ 준비 서두르는 유통가
"롯데멤버스, 롭스와 캐릭터 컬래버레이션"
"엘페이, 타이어픽/롯데택배 결제 서비스 오픈"
"롯데멤버스, 롭스와 캐릭터 컬래버레이션 진행"
"롯데멤버스, 롭스와 캐릭터 콜라보 진행"
"롯데멤버스, 롭스와 캐릭터 협업…포토존 설치"
"롭스, 엘포인트 회원 3만5천원 이상 구매 시 ‘여행용 파우치’ 증정"
"롭스, 엘포인트 회원 위한 '7월 멤버십 데이' 진행"
"롯데 쇼핑 롭스, 7월 멤버십 데이 ‘엘포인트’ 풍성"
"롭스, 엘포인트 회원 위한 '멤버십 데이'"
'본방사수'가 뭔가요?…밀레니얼 절반은 '다시보기족'
폭염 없는 여름에 표정 엇갈린 유통가
소매판매 6년만에 최악… 유통사 줄줄이 적자 예고
선선한 날씨·마른장마에 소비도 주춤
더위 주춤하니 소비도 주춤…6월 엘포인트 소비지수 전년 동월 대비 2% 하락
"이젠 타이어도 엘페이로…롯데멤버스 타이어픽, 엘페이 서비스 적용"
"엘페이, 타이어픽·롯데택배 결제 서비스 오픈"
타이어 구입할 때도 '엘페이' 쓴다…'타이어픽' 서비스 실시
"롯데멤버스, 환경재단 '글로벌 에코캠퍼스' 후원금 전달"
"롯데멤버스, 환경재단에 에코캠퍼스 설립 후원금 전달"
"롯데멤버스, 글로벌 에코 캠퍼스 후원금 전달"
제3인터넷은행 키움뱅크 '올스톱'…하나금융 토스로 마음 굳히나
"세븐일레븐, 루게릭요양병원 건립 위한 아이스버킷 챌린지 동참"
"정승인 세븐일레븐 대표, 아이스버킷 챌린지 동참"
"롯데멤버스, 환경부 전기차 급속충전기에 엘포인트 결제 서비스 시작"
정승인 세븐일레븐 대표·경영주·임직원 아이스버킷 챌린지 동참
연평균 20.7% 급성장…HMR ‘국민 식문화’로 확산
"""엘포인트로 전기차도 충전한다""…롯데멤버스, 환경부 업무협약"
"롯데멤버스, 전기차 급속충전기에 엘포인트 결제 서비스"
스마트홈·특화설계…名品 아파트엔 특별한 게 있다
"롯데멤버스, '2019 국가서비스대상' 2개 부문 수상"
엘포인트 서비스 일시 중단…언제까지?
"마이셀럽스, 150억원 시리즈C 투자 유치"
"여름보다 더 뜨거운 '할인'…""지금이 쇼핑 적기""(종합)"
"롯데멤버스, 엘포인트 호텔 패키지 프로모션…최대 63% 할인"
"롯데멤버스, 엘포인트 호텔 패키지 프로모션 진행"
"롯데멤버스, 롯데호텔 이용시 최대 63% 할인 '엘포인트 호텔 패키지 프로모션'"
"금융당국 ""토스, 전략적투자자 구해와라""…제3인터넷은행 시험대"
"롯데멤버스, 시각장애 아동에게 책 선물…포인트 퍼블리셔 캠페인"
"롯데멤버스, 시각장애아동 점자책 1800여 권 기증"
"롯데멤버스, ‘포인트 퍼블리셔 캠페인’ 기증"
롯데百 예비 부부 대상 특별 프로모션…'10만 마일리지' 추가적립
"롯데百, 웨딩멤버스 새 고객에게 마일리지 추가적립"
롯데백화점. 웨딩멤버스 홈페이지 오픈 100일 기념 프로모션
"롯데百, 롯데 웨딩멤버스 대상 프로모션 진행"
갈 길 먼 롯데 `옴니채널`
상품권을 우편으로?…갈길 먼 롯데 `옴니채널`
[2019 고객사랑브랜드대상] 남다른 품질·서비스로 고객 사로잡다
"대홍기획, 롯데멤버스 데이터로 빅테이터 기반 마케팅 나선다"
