title_dt,body_dt
설 선물세트 구매 줄었다…'햄·통조림 세트' 인기 여전,22일 빅데이터 컨설팅 업체인 롯데멤버스는 설 연휴 1~3주 전 기간동안 설 선물 쇼핑 트렌드를 분석한 결과 올해는 2019년 대비 선물세트 구매가 6.5%가량 줄어든 것으로 조사됐다고 밝혔다.
설 선물세트 구매 줄었다…'햄·통조림 세트' 인기 여전,"선물세트 유형별 인기 순위에는 큰 변화가 없었다. 백화점, 마트, 슈퍼, 편의점, 인터넷쇼핑을 통틀어 햄·통조림 혼합세트(26.2%)가 가장 인기를 끌었다. 이어 한우선물세트(15.0%), 스킨케어세트(14.9%) 순으로 구매 비중이 높았다."
설 선물세트 구매 줄었다…'햄·통조림 세트' 인기 여전,"올해 인기 선물세트로 떠오른 영양제 세트는 2019년 같은 기간과 비교해 판매액이 84.6% 급증했으며, 커피세트 구매도 46.3% 늘었다. 다만 생선(-31.7%), 식용유(-21.2%) 등 식재료 선물세트 구매는 감소했다."
설 선물세트 구매 줄었다…'햄·통조림 세트' 인기 여전,"한편 선물세트 평균 구매액은 백화점에서 12만3000원, 인터넷쇼핑 6만3000원으로 집계됐다. 또 백화점에서는 한우선물세트가, 인터넷쇼핑에서는 스킨케어세트가 잘 팔렸다."
설 선물세트 구매 줄었다…'햄·통조림 세트' 인기 여전,"롯데멤버스 관계자는 ""백화점에서는 고가 프리미엄 상품을, 온라인에서는 실용적인 가성비 상품을 주로 구매하는 최근 소비 경향이 확인됐다""고 분석했다."
