title_dt,body_dt
금주(1월 17일~23일)의 신설법인 1231개,"▷제이원산업개발(유규원·50·부동산 매매업)대구광역시 동구 동부로22길 48 509호 (신천동,유성푸르나임)"
금주(1월 17일~23일)의 신설법인 1231개,▷제이케이와이드디앤씨(서정국·5·산업단지 개발 및 분양업)대구광역시 서구 달구벌대로383길 9-4 (내당동)
금주(1월 17일~23일)의 신설법인 1231개,"▷조은인테리어(김성애·30·부동산 매매업)대구광역시 달서구 조암남로32길 13 103동 2608호 (유천동,월배쌍용예가)"
금주(1월 17일~23일)의 신설법인 1231개,"▷지씨인베스트(서정우·20·부동산 매매 및 임대업)대구광역시 북구 칠곡중앙대로115길 24 102동 509호 (읍내동,칠곡우방아파트)"
금주(1월 17일~23일)의 신설법인 1231개,▷진스파트너스(최소형·1·해외산업조사연구업)대구광역시 동구 효신로6길 66-6 (효목동)
금주(1월 17일~23일)의 신설법인 1231개,"▷청라(안주희·28·부동산 임대업 및 전대업)대구광역시 달성군 다사읍 다사로 50 101동 2404호 (매곡리,죽곡삼정그린코아)"
금주(1월 17일~23일)의 신설법인 1231개,▷청록환경(권찬득·10·대형 폐기물 처리업)대구광역시 달성군 하빈면 하산길 129-24 (하산리)
금주(1월 17일~23일)의 신설법인 1231개,"▷카페다이노소어대구점(김준·1·일반음식점)대구광역시 북구 태평로 161 8층 (칠성동2가,롯데백화점대구점)"
금주(1월 17일~23일)의 신설법인 1231개,▷케이앤케이인베스트먼트(김효겸·2·폐기물 수거업 및 재활용업)대구광역시 동구 동부로 25 3층 (신천동)
금주(1월 17일~23일)의 신설법인 1231개,"▷코어바이찬(김재준·50·부동산매매,관리,임대 및 분양대행업)대구광역시 수성구 달구벌대로522길 15-11 지하1층 (만촌동)"
금주(1월 17일~23일)의 신설법인 1231개,▷퀸바비알에프이(신금희·1·부동산 임대업)대구광역시 동구 동부로30길 7 (신천동)
금주(1월 17일~23일)의 신설법인 1231개,"▷타임스페이스(이수현·30·부동산 매매업,임대업,전대업)대구광역시 동구 신암남로28길 14-2 103동 301호 (신암동,산복선빌라트)"
금주(1월 17일~23일)의 신설법인 1231개,▷태산컴퍼니(백승엽·20·부동산 임대업)대구광역시 수성구 수성로 250 (중동)
금주(1월 17일~23일)의 신설법인 1231개,▷테크노골프(김성해·300·골프연습장 운영사업)대구광역시 달성군 유가읍 비슬로96길 45 (금리)
금주(1월 17일~23일)의 신설법인 1231개,"▷티에스(손태진·5·부동산 임대업, 전대업 및 매매업)대구광역시 북구 대현로9길 58 603호 (산격동,라온레지던스)"
금주(1월 17일~23일)의 신설법인 1231개,"▷하우스(이정연·10·부동산의 개발, 분양, 매매 및 임대업)대구광역시 동구 아양로 254 (효목동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷한국어린이놀이시설홍보지원센터(권영활·1·놀이터점검 및 홍보대행업)대구광역시 중구 서성로 20 1002호 (계산동2가,매일빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷혜성개발(황영준·10·서비스업)대구광역시 수성구 들안로 86 2층 (두산동)
금주(1월 17일~23일)의 신설법인 1231개,▷효성메가비트(강수진·1·인터넷 가입 유치사업)대구광역시 수성구 들안로18길 10 103호 (두산동)
금주(1월 17일~23일)의 신설법인 1231개,◇섬유
금주(1월 17일~23일)의 신설법인 1231개,▷금화섬유(우영숙·10·섬유제품 제조업)대구광역시 서구 와룡로69길 72 3층 306호 (중리동)
금주(1월 17일~23일)의 신설법인 1231개,▷바이윤컴퍼니(김승범·1·봉제의복 제조업)대구광역시 중구 서성로 49-17 (서문로2가)
금주(1월 17일~23일)의 신설법인 1231개,▷엘투텍스(이영준·10·섬유 후가공업)대구광역시 달서구 성서공단남로32길 50 2층 (월암동)
금주(1월 17일~23일)의 신설법인 1231개,◇식품
금주(1월 17일~23일)의 신설법인 1231개,▷백운마케팅(송태경·50·농.수산물 가공식품 제조)대구광역시 북구 매천로 163-5 (매천동)
금주(1월 17일~23일)의 신설법인 1231개,"▷아직컴퍼니(장아영·50·건강기능식품, 건강보조용 액화식품, 건강보조식품, 식품)대구광역시 수성구 동대구로 9 5층 501호 (두산동,한신메디타워)"
금주(1월 17일~23일)의 신설법인 1231개,◇유통
금주(1월 17일~23일)의 신설법인 1231개,▷1시간마트(김종철·10·상품 중개업)대구광역시 동구 첨단로8길 8 301호 (신서동)
금주(1월 17일~23일)의 신설법인 1231개,"▷굿프렌즈(김문희·30·통신기기 도,소매업)대구광역시 달서구 조암로 24 1층 (월성동)"
금주(1월 17일~23일)의 신설법인 1231개,▷대명철재(서명덕·200·고철 도.소매업)대구광역시 달서구 월암동 663-8
금주(1월 17일~23일)의 신설법인 1231개,"▷더이안(안미정·50·문구용품,사무용품,학습준비물 도소매업)대구광역시 북구 연암공원로7길 2-1 (산격동)"
금주(1월 17일~23일)의 신설법인 1231개,▷센즈(조동현·5·의류 도.소매업)대구광역시 동구 동촌로58길 69 204호 (방촌동)
금주(1월 17일~23일)의 신설법인 1231개,▷시즌(최대준·5·해외구매대행 도.소매업)대구광역시 북구 산격로8길 26 108호 (산격동)
금주(1월 17일~23일)의 신설법인 1231개,▷썬헤어(김경희·0·미용재료 도소매)대구광역시 수성구 들안로 196-14 (황금동)
금주(1월 17일~23일)의 신설법인 1231개,▷알루콤(김임기·1·1차 금속제품 도매업)대구광역시 수성구 달구벌대로492길 43 (범어동)
금주(1월 17일~23일)의 신설법인 1231개,▷에스티케이(차상태·50·유통전문판매업)대구광역시 북구 유통단지로7길 101 (검단동)
금주(1월 17일~23일)의 신설법인 1231개,▷올포홈리빙(정애린·20·커튼 및 침구용품 도·소매업)대구광역시 수성구 지범로 69-2 2층 (지산동)
금주(1월 17일~23일)의 신설법인 1231개,"▷용범(정용범·30·전자상거래 및 통신판매업)대구광역시 수성구 동원로 123 202동 1503호 (만촌동,메트로팔레스)"
금주(1월 17일~23일)의 신설법인 1231개,▷위더피플(이자명·10·안경세정제 도매업)대구광역시 남구 중앙대로31길 9-5 지하1층 (대명동)
금주(1월 17일~23일)의 신설법인 1231개,"▷코리아쇼핑(조정숙·10·전자제품 도소매업)대구광역시 수성구 화랑로12길 8 105호 (만촌동,메트로월드)"
금주(1월 17일~23일)의 신설법인 1231개,▷푸드플랜트(김택민·10·식품판매업)대구광역시 서구 국채보상로 149 101동 1층 106호 (평리동)
금주(1월 17일~23일)의 신설법인 1231개,"▷해전푸드(전필권·3·축산물 판매업)대구광역시 중구 봉산문화1길 17 701호 (봉산동,동승오피스텔)"
금주(1월 17일~23일)의 신설법인 1231개,"▷현범(정용범·30·전자상거래 및 통신 판매업)대구광역시 수성구 동원로 123 202동 1503호 (만촌동,메트로팔레스)"
금주(1월 17일~23일)의 신설법인 1231개,◇잡화
금주(1월 17일~23일)의 신설법인 1231개,"▷더본사이언스(정대원·50·조골,파골세포 분화 조절인자 제조업)대구광역시 달서구 야외음악당로9길 51 1층 (성당동)"
금주(1월 17일~23일)의 신설법인 1231개,▷영원플러스(김영일·500·콘텍트렌즈 제조업)대구광역시 서구 평리로21길 7 (중리동)
금주(1월 17일~23일)의 신설법인 1231개,"▷캐슬독(이주연·100·반려동물 용품 제조 및 판매업)대구광역시 동구 동부로 29 101동 101호 (신천동,신천역까사밀라)"
금주(1월 17일~23일)의 신설법인 1231개,◇전기전자
금주(1월 17일~23일)의 신설법인 1231개,"▷대교시그널(구근영·30·바닥신호등 제조업)대구광역시 달서구 달서대로 559 비203호 (신당동,이앤씨이노비즈타워)"
금주(1월 17일~23일)의 신설법인 1231개,▷동성레이져(박한종·90·레이져 가공업)대구광역시 달서구 달서대로88길 8-4 (갈산동)
금주(1월 17일~23일)의 신설법인 1231개,"▷우성텍(서동철·5·전기,전자부품 제조 및 판매업)대구광역시 달서구 호산동로36북길 32 301호 (호산동,계명빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷토크서비스(김지은·3·음식물 처리기 제조 및 판매업)대구광역시 서구 국채보상로34안길 12 1층 상가 (중리동)
금주(1월 17일~23일)의 신설법인 1231개,◇정보통신
금주(1월 17일~23일)의 신설법인 1231개,"▷슈타트(김대욱·50·소프트웨어 개발 및 공급업)대구광역시 달서구 달구벌대로 1053 304호 (호산동,계명대학교첨단산업지원센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷원에스티(이명규·10·게임 관련 소프트웨어 개발,수출입 판매업)대구광역시 북구 호국로51길 51 3층 전체 (서변동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷위드마루(이희찬·25·응용 소프트웨어 공급업)대구광역시 달서구 달구벌대로 1019 4층 404호 (호산동,동행빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,▷인포버스(박희동·1·소프트웨어개발 및 공급업)대구광역시 중구 달구벌대로 2219 3층 (삼덕동3가)
금주(1월 17일~23일)의 신설법인 1231개,"▷휴즈넷(신영우·10·소프트웨어 자문,개발 및 공급업)대구광역시 동구 동대구로83길 15 (신천동)"
금주(1월 17일~23일)의 신설법인 1231개,&lt;인천&gt;
금주(1월 17일~23일)의 신설법인 1231개,◇가구/목재
금주(1월 17일~23일)의 신설법인 1231개,▷고려문화재기술원(장효순·200·데이터베이스 및 온라인 정보 제공 사업)인천광역시 강화군 송해면 솔정리 553-3
금주(1월 17일~23일)의 신설법인 1231개,"▷밀라노리빙송도(성오복·50·가구 제조업 및 도소매업)인천광역시 연수구 송도국제대로 157 B102호호 (송도동,오네스타)"
금주(1월 17일~23일)의 신설법인 1231개,"▷코시스(김현식·50·가구 제조 및 도,소매업)인천광역시 부평구 서달로298번길 132-11 3층 (청천동)"
금주(1월 17일~23일)의 신설법인 1231개,◇건설
금주(1월 17일~23일)의 신설법인 1231개,▷광개토건설(안효식·150·실내건축공사업)인천광역시 강화군 강화읍 강화대로 96-1
금주(1월 17일~23일)의 신설법인 1231개,▷금륜건설(박종헌·1·토목공사업)인천광역시 남동구 예술로204번길 26 503호 (구월동)
금주(1월 17일~23일)의 신설법인 1231개,"▷대성엘루체(오명순·100·주택건설사업)인천광역시 서구 완정로 158 7층 (마전동,중앙빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷디에이치소방(김숙희·100·소방시설 공사업)인천광역시 동구 방축로37번길 30 34동 305호 (송현동,인천산업용품유통단지)"
금주(1월 17일~23일)의 신설법인 1231개,"▷신우씨앤디(구용필·50·건축공사업)인천광역시 계양구 계양대로 94 901호 (작전동,영화빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이비제이종합건설(안덕호·350·부종합건설업, 건축공사업)인천광역시 서구 원당대로 677 308,309호 (마전동,경인빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엠에이치건설(최영준·350·건축공사업)인천광역시 부평구 부일로9번길 40 102호 (부평동,무한홈타운)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이디온(박금희·230·조경식재 공사업)인천광역시 미추홀구 아암대로29번길 16 105동 2101호 (용현동,인천용현엑슬루타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷주옥건설(박상규·350·건축공사업)인천광역시 서구 중봉대로612번길 10-12 503호 (청라동,청라프라자2)"
금주(1월 17일~23일)의 신설법인 1231개,▷진형정보통신(박영국·20·통신 선로 설비 공사업)인천광역시 서구 고산후로174번길 22-15 103호 (원당동)
금주(1월 17일~23일)의 신설법인 1231개,"▷휴먼스페이스(윤일상·10·주택건설업)인천광역시 계양구 계산새로 71 B동 517호 (계산동,하이베라스빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,◇금속
금주(1월 17일~23일)의 신설법인 1231개,▷유성메탈(이용재·40·금속절단)인천광역시 남동구 청능대로 418 (고잔동)
금주(1월 17일~23일)의 신설법인 1231개,"▷정석세이프티(김선희·50·철구조물, 가로등, 신호등, 표지판, 디자인휀스, 가람막휀스, 세대창고 등의 제조업)인천광역시 남동구 포구로 35 105동 1502호 (논현동,논현유호엔시티1단지)"
금주(1월 17일~23일)의 신설법인 1231개,"▷티케이금속(김동국·27·금속 제조 및 판매업)인천광역시 부평구 청천동 60-1, 2"
금주(1월 17일~23일)의 신설법인 1231개,"▷한일하이테크(박예진·10·금속 열처리 가공업)인천광역시 동구 방축로37번길 30 32동 236호 (송현동,인천산업용품유통단지)"
금주(1월 17일~23일)의 신설법인 1231개,◇기계
금주(1월 17일~23일)의 신설법인 1231개,▷능력(이찬희·10·화물용승강기 제조 설치업)인천광역시 서구 대곡로123번길 46 (대곡동)
금주(1월 17일~23일)의 신설법인 1231개,"▷브랜드팩(이상석·50·산업용기계부품 제조업)인천광역시 연수구 송도미래로 30 B동 115호 (송도동,스마트밸리)"
금주(1월 17일~23일)의 신설법인 1231개,"▷센그룹(임산·1·기계 제조업)인천광역시 연수구 송도미래로 30 A동 214호 (송도동,스마트밸리)"
금주(1월 17일~23일)의 신설법인 1231개,"▷신우환경(박병선·10·상수도용 여과기 정수기 제조업)인천광역시 남동구 호구포로 189 9층 915호 (고잔동,남동테크노타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷원로코리아(정두희·5·플랜트 기자재의 보수 및 수리업)인천광역시 서구 가석로 30 904호 (가좌동,광양프런티어밸리3차)"
금주(1월 17일~23일)의 신설법인 1231개,"▷진성인더스트리(허종화·300·선박구성 부분품 제조업)인천광역시 남동구 아암대로 1223 (고잔동,지식산업센터주건축물제1동제4층제에프12호)"
금주(1월 17일~23일)의 신설법인 1231개,"▷픽스로봇(우정오·5·A.I 재봉기 제조업)인천광역시 서구 가좌로 54 310호 (가좌동,주안비티센터2차)"
금주(1월 17일~23일)의 신설법인 1231개,◇농수축산
금주(1월 17일~23일)의 신설법인 1231개,"▷농업회사법인강화골드(윤종수·3·쌀눈쌀의 생산, 유통, 가공, 판매, 수출업)인천광역시 강화군 양도면 강화남로 935 1동 2동 (삼흥리)"
금주(1월 17일~23일)의 신설법인 1231개,◇무역
금주(1월 17일~23일)의 신설법인 1231개,"▷대지디자인건설(김선녀·1·건설자재무역업)인천광역시 계양구 화산로 8 201호 (임학동,다미빌라)"
금주(1월 17일~23일)의 신설법인 1231개,◇서비스/기타
금주(1월 17일~23일)의 신설법인 1231개,"▷광영자산관리(정철우·1·건설사업관리 및 컨설팅업)인천광역시 미추홀구 용정공원로 33 125동 2005호 (용현동,인천에스케이스카이뷰)"
금주(1월 17일~23일)의 신설법인 1231개,"▷기획사이다(장아리·10·광고 대행업.)인천광역시 연수구 송도과학로 56 17층 1712호 (송도동,송도테크노파크비티센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷니르바나(남석우·5·부동산 분양 및 분양대행업)인천광역시 남동구 논고개로123번길 35 915호 (논현동,칼리오페)"
금주(1월 17일~23일)의 신설법인 1231개,"▷더원리더스(한상원·1·근로자 용역업 및 급여 기타 업무대행업)인천광역시 연수구 앵고개로 262 838호 (동춘동,동경프라자 오피스밸리)"
금주(1월 17일~23일)의 신설법인 1231개,▷돌바(조현욱·10·물품 보관업)인천광역시 미추홀구 독배로376번길 21-9 2층 2호 (용현동)
금주(1월 17일~23일)의 신설법인 1231개,"▷동수기업(허수정·10·지하상가 개발사업)인천광역시 남동구 예술로370번길 70 817호 (간석동,해마루더펠리체)"
금주(1월 17일~23일)의 신설법인 1231개,"▷동행직업소개소(김환·50·교육사업 및 경력개발 컨설팅사업)인천광역시 남동구 경인로644번길 2 3층 301호 (간석동,세아빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷락쉬미요가스쿨(오윤희·5·요가, 필라테스 개인레슨 운영업)인천광역시 연수구 테크노파크로111번길 12 8층 (송도동,반도타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷론앤마스터플랜(이정호·10·대출모집중개업)인천광역시 미추홀구 주안로 115 7층 3호 (주안동,우리빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷마이비클(유병민·1·전자부품 실장용 제어보드 개발 및 제조)인천광역시 부평구 무네미로448번길 56 역사관 202호 (구산동,한국폴리텍2대학 인천캠퍼스 창업보육센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷미르에셋(장근수·30·분양대행 및 부동산 서비스업)인천광역시 연수구 송도미래로 30 D동 406-7호 (송도동,송도스마트밸리지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷바다유인베스트먼트(안나라·14·주택 임대업)인천광역시 연수구 송도미래로 30 E동 1501호 (송도동,송도비알씨스마트밸리지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷바다유홀딩스(최두영·50·주택 임대업)인천광역시 연수구 송도미래로 30 D동 1807호 (송도동,송도비알씨스마트밸리지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷바디라인(장형욱·30·다이어트 관리서비스)인천광역시 부평구 길주남로 158 203호 (부개동,부개프라자)"
금주(1월 17일~23일)의 신설법인 1231개,"▷블루라군(송상운·50·체육시설 운영 및 컨설팅업)인천광역시 연수구 센트럴로 123 1층 13, 14, 15, 16, 17호 (송도동,송도컨벤시아)"
금주(1월 17일~23일)의 신설법인 1231개,"▷블루라군수영장(장동현·50·체육시설 운영 및 컨설팅업)인천광역시 연수구 갯벌로 12 비109호, 에이호, 비호 (송도동,미추홀타워본관)"
금주(1월 17일~23일)의 신설법인 1231개,▷비에이치산업(김병희·1·인력공급 및 기타도급 서비스업)인천광역시 남동구 구월말로3번길 72-22 (구월동)
금주(1월 17일~23일)의 신설법인 1231개,"▷빅리치개발(전영민·10·부동산개발 및 공급업)인천광역시 연수구 송도과학로 32 M동 3001호 (송도동,테크노파크아이티센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷산업안전기술연구원(김병성·50·사업장 안전관리업)인천광역시 남동구 은청로 4-7 B동 332호 (고잔동,남동공단산업용품상가)"
금주(1월 17일~23일)의 신설법인 1231개,▷서안산업개발(김정원·10·건설기계대여)인천광역시 강화군 길상면 마니산로 91 (온수리)
금주(1월 17일~23일)의 신설법인 1231개,▷선호이엔지(김광원·5·자동차 부품 검사업)인천광역시 연수구 새말로36번길 28 1층 (연수동)
금주(1월 17일~23일)의 신설법인 1231개,"▷스마트컴인터내셔널(이태우·10·교육 및 도서출판)인천광역시 연수구 송도미래로 30 D동 1507호 (송도동,송도비알씨스마트밸리지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷스마트하우징(최기선·20·부동산 임대 및 전대업)인천광역시 연수구 컨벤시아대로 55 2층 202호 7엘 (송도동,송도이안)"
금주(1월 17일~23일)의 신설법인 1231개,"▷씨에스원(김기범·1·기타 금융업)인천광역시 서구 검단로 446 117동 1401호 (왕길동,검단이편한세상)"
금주(1월 17일~23일)의 신설법인 1231개,"▷씨웰스아이엔티(박정욱·50·신탁업 및 집합투자업)인천광역시 연수구 송도미래로 30 D동 706-2호 (송도동,송도비알씨스마트밸리지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷씨티엔터테인먼트(차원희·10·영화, 비디어물, 방송프로그램 등 각종 영상물, 음반 및 판매업)인천광역시 연수구 인천타워대로 323 센트로드 비동 30층 브이172호 (송도동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷아르고(조진석·10·부동산 자문 및 컨설팅업)인천광역시 연수구 컨벤시아대로 70 302동 305호 (송도동,송도힐스테이트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷알이파트너(조지훈·50·부동산 개발 및 분양업)인천광역시 부평구 경원대로1367번길 42-2 4층 401호 (부평동,형제빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷애플트리(정현미·10·운동시설운영업(헬스,골프 및 기타 운동시설))인천광역시 부평구 체육관로 40 8층 (삼산동,신영프라자)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이알케이자산운용(김은실·10·부동산 매매업)인천광역시 연수구 먼우금로 19 102동 409호 (동춘동,동남아파트)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에이치에스파트너스(정정호·3·주택 및 상가 지산 분양 및 임대업)인천광역시 남동구 서창남순환로 222 406호 (서창동,센타프라자)"
금주(1월 17일~23일)의 신설법인 1231개,▷에코앤지오(조형진·21·학술연구 용역업)인천광역시 미추홀구 석정로 62 2층 (숭의동)
금주(1월 17일~23일)의 신설법인 1231개,"▷엠파크타워발전위원회(하재준·1·경영관리 및 운영업)인천광역시 서구 봉수대로 158 S동 106호 (가좌동,엠파크타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷영종스포츠클럽(정보규·6·스포츠클럽 운영업)인천광역시 중구 하늘달빛로 70 5층 503호, 504호, 505호, 506호 (중산동,메디피아)"
금주(1월 17일~23일)의 신설법인 1231개,"▷오토지니(황지니·10·자동차 렌탈 중개업)인천광역시 남동구 남동서로236번길 30 206호 (논현동,논현2차푸르지오시티)"
금주(1월 17일~23일)의 신설법인 1231개,"▷올바른소방(한양진·50·소방시설관리업)인천광역시 계양구 계양대로 82 313호 (작전동,덕영빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷율영(계지영·30·주거용 건물 임대업)인천광역시 서구 청라에메랄드로 30 119동 802호 (청라동,청라자이)"
금주(1월 17일~23일)의 신설법인 1231개,"▷이레엔지니어링(김석·200·시설물유지관리업)인천광역시 미추홀구 방축로 312 622호 (주안동,주안제이타워2차)"
금주(1월 17일~23일)의 신설법인 1231개,▷인천특장차(권형준·30·자동차 종합정비 및 검사업)인천광역시 서구 사월로 31-14 (왕길동)
금주(1월 17일~23일)의 신설법인 1231개,"▷잇츠홈(김윤지·10·부동산 매매업, 임대업, 전대업)인천광역시 연수구 랜드마크로 19 101동 602호 (송도동,송도에스케이뷰)"
금주(1월 17일~23일)의 신설법인 1231개,"▷제이와이이노베이션(정민영·10·부동산 시행 및 시공업)인천광역시 동구 방축로83번길 23 27동 302호 (송림동,산업용품유통단지)"
금주(1월 17일~23일)의 신설법인 1231개,▷제이케이월드(이명복·3·식물농장 운영시스템)인천광역시 남동구 논현고잔로 64 2층 (고잔동)
금주(1월 17일~23일)의 신설법인 1231개,"▷제이케이이앤에스(윤주선·100·태양력발전사업)인천광역시 연수구 송도미래로 30 D동 2310호 (송도동,송도비알씨스마트밸리지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷진성미디어(이훈희·1·영화. 드라마. 영상콘텐츠 제작 및 국내외 판매. 배급. 탁송사업)인천광역시 남동구 구월남로 148 1004호 (구월동,타워플러스)"
금주(1월 17일~23일)의 신설법인 1231개,"▷청시티개발(지청의·1·부동산투자신탁업)인천광역시 남동구 선수촌공원로 36 108호 (구월동,구월아시아드더블루시티)"
금주(1월 17일~23일)의 신설법인 1231개,"▷코리아더원(이은숙·20·석면 조사 분석, 연구개발업)인천광역시 남동구 성말로13번길 56-1(구월동, 상우차르돔오피스텔)"
금주(1월 17일~23일)의 신설법인 1231개,▷탑원(정숙·10·부동산 매매업)인천광역시 미추홀구 제일로24번길 5-25 (도화동)
금주(1월 17일~23일)의 신설법인 1231개,▷태양인력(손인실·5·직업소개업)인천광역시 부평구 원적로 286 3층 (산곡동)
금주(1월 17일~23일)의 신설법인 1231개,"▷하버뷰83(김용주·10·부동산 개발 및 공급업)인천광역시 남동구 은청로 16-7 5층 506호 (고잔동,삼일빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷해인컴퍼니(최인형·30·부동산의 매매 및 임대)인천광역시 연수구 컨벤시아대로 55 202호 (송도동,상가이안)"
금주(1월 17일~23일)의 신설법인 1231개,"▷행단초밥(이중휘·50·음식업점)인천광역시 연수구 센트럴로 232 제이동 114호,115호,116호,125호 (송도동,더샵센트럴파크1)"
금주(1월 17일~23일)의 신설법인 1231개,"▷화신홀딩스(조수환·30·부동산 컨설팅업 및 업무대행업)인천광역시 서구 청라커낼로260번길 27 B동 532호 (청라동,청라한신더휴커낼웨이)"
금주(1월 17일~23일)의 신설법인 1231개,"▷화이트랜드(백운경·20·부동산 매매, 투자, 임대업)인천광역시 연수구 송도미래로 30 E동 1401호 (송도동,스마트밸리지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,◇식품
금주(1월 17일~23일)의 신설법인 1231개,"▷디자인푸드(이경신·40·식품, 생활용품, 잡화 제조업)인천광역시 부평구 마장로432번길 34 (청천동)"
금주(1월 17일~23일)의 신설법인 1231개,◇유통
금주(1월 17일~23일)의 신설법인 1231개,▷가구커뮤니케이션(김태성·100·맞춤가구 및 인테리어 중개업)인천광역시 서구 보도진로42번길 4 101호 (가좌동)
금주(1월 17일~23일)의 신설법인 1231개,"▷글로벌산업(조보견·25·전자상거래업)인천광역시 남동구 경인로644번길 2 703호 (간석동,세아빌딩)"
금주(1월 17일~23일)의 신설법인 1231개,"▷다끌(방효순·10·전자상거래업 및 통신판매업)인천광역시 연수구 송도국제대로 261 208동 2404호 (송도동,송도더샵센트럴시티)"
금주(1월 17일~23일)의 신설법인 1231개,"▷다하오(이진혁·30·계육 유통 및 도.소매업)인천광역시 미추홀구 주안로90번길 19 가동 102호 (주안동,신도연립)"
금주(1월 17일~23일)의 신설법인 1231개,"▷디데이(이영미·3·생활용품, 생활가전 등의 도소매업)인천광역시 남동구 인주대로623번길 26 1102-5호 (구월동,굿모닝타워)"
금주(1월 17일~23일)의 신설법인 1231개,▷로얄자동차매매상사(오혜미·20·자동차매매업)인천광역시 서구 북항로 28-46 A동 2층 (원창동)
금주(1월 17일~23일)의 신설법인 1231개,"▷모아컴(연재균·10·컴퓨터 도소매업)인천광역시 남동구 남동서로236번길 30 1254호 (논현동,논현2차푸르지오시티)"
금주(1월 17일~23일)의 신설법인 1231개,"▷신영소방방재(변상원·30·소방자재 도.소매업)인천광역시 부평구 평천로 351, 1층 102호(갈산동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷앰엔케이(김무성·100·통신기기판매, 텔레마케팅업)인천광역시 부평구 안남로 269 상가동 202-1호 (산곡동,산곡푸르지오)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에프에이지니어스(김장훈·10·산업용기계 도매 및 소매업)인천광역시 계양구 선주로54번길 13, 3동(선주지동)"
금주(1월 17일~23일)의 신설법인 1231개,"▷에프엑스톤(박경환·10·전자 상거래 및 통신 판매업)인천광역시 연수구 송도미래로 30 E동 801호 (송도동,송도 BRC 스마트밸리 지식산업센터)"
금주(1월 17일~23일)의 신설법인 1231개,"▷엠제이테크놀러지(김인숙·5·전자제품(순간정전보상장치, 써지프로텍터, 무정전전원공급장치) 도,소매업)인천광역시 서구 완정로 144 10층 1007호 (마전동,프라임타워)"
금주(1월 17일~23일)의 신설법인 1231개,"▷우리상사아이엔씨(윤여준·10·안전용품 도소매업)인천광역시 동구 방축로37번길 30 33동 125호 (송현동,인천산업용품유통단지)"
금주(1월 17일~23일)의 신설법인 1231개,▷윤앤정(윤선미·20·전자상거래 및 통신 판매업)인천광역시 강화군 양도면 강화남로1002번길 106 (삼흥리)
금주(1월 17일~23일)의 신설법인 1231개,▷은비수산(이상규·50·수산물 도매 및 유통업)인천광역시 중구 연안부두로91번길 4-7 (항동7가)
금주(1월 17일~23일)의 신설법인 1231개,"▷인메탈코리아(하규선·10·철강, 금속 도소매업)인천광역시 연수구 송도국제대로 157 611호 (송도동,오네스타)"
금주(1월 17일~23일)의 신설법인 1231개,"▷천명건설산업(우창호·350·건설자재 유통업)인천광역시 서구 완정로 144 703-2호 (마전동,프라임타워)"
금주(1월 17일~23일)의 신설법인 1231개,▷프로마켓(신은경·10·상품 종합 도소매)인천광역시 중구 운중로48번길 97-9 1층 (운남동)
금주(1월 17일~23일)의 신설법인 1231개,◇인쇄출판
금주(1월 17일~23일)의 신설법인 1231개,"▷빅웨이브(김은비·5·서적,잡지 및 기타 인쇄물 출판)인천광역시 연수구 인천타워대로 323 센트로드비동 30층 브이173호 (송도동)"
금주(1월 17일~23일)의 신설법인 1231개,◇전기전자
